processo_id,data_distribuicao,data_ultima_mov,lead_time_days,uf,tipo_acao,valor_causa,risco_cpc25,probabilidade_perda,valor_provisao,custo_defesa,status
PROC-2026-03770,2019-08-19,2020-04-25,250,SP,Cível - Execução,241409.22,Provável,1.0,240871.49,9324.17,Ativo
PROC-2026-03771,2019-01-06,2021-12-05,1064,SP,Cível - Execução,397413.21,Provável,0.75,298641.37,21655.17,Ativo
PROC-2026-03772,2019-11-20,2020-01-31,72,MG,Cível - Outros,38191.99,Possível,0.43,19096.0,3797.29,Encerrado
PROC-2026-03773,2015-04-06,2020-04-25,1846,SP,Cível - Execução,277364.1,Provável,0.72,199117.17,52773.35,Encerrado
PROC-2026-03774,2016-05-15,2020-02-08,1364,SP,Cível - Outros,177263.89,Provável,0.78,137468.43,52038.43,Encerrado
PROC-2026-03775,2017-06-22,2027-05-28,3627,SP,Cível - Execução,415396.55,Provável,0.83,345042.09,205224.24,Ativo
PROC-2026-03776,2019-05-16,2022-04-14,1064,SP,Cível - Outros,487427.86,Provável,0.79,384893.04,62908.27,Encerrado
PROC-2026-03777,2017-11-24,2018-11-23,364,SP,Cível - Execução,403071.81,Possível,0.34,201535.9,13607.75,Encerrado
PROC-2026-03778,2018-04-04,2045-10-29,10070,SP,Cível - Execução,195651.69,Provável,0.84,164067.11,375054.13,Ativo
PROC-2026-03779,2019-11-21,2021-11-10,720,SP,Cível - Execução,307625.42,Possível,0.63,153812.71,30717.53,Encerrado
PROC-2026-03780,2019-11-10,2022-11-16,1102,SP,Cível - Execução,272407.64,Possível,0.44,136203.82,44047.15,Ativo
PROC-2026-03781,2019-08-02,2022-02-11,924,SP,Cível - Outros,253197.49,Possível,0.6,126598.74,18723.5,Encerrado
PROC-2026-03782,2016-01-24,2017-03-02,403,SP,Cível - Outros,424306.91,Possível,0.58,212153.46,20551.85,Encerrado
PROC-2026-03783,2019-11-08,2020-07-20,255,SP,Cível - Execução,382026.5,Possível,0.32,191013.25,10217.5,Encerrado
PROC-2026-03784,2017-03-17,2025-08-20,3078,SP,Cível - Indenizatória,132535.65,Provável,0.89,118029.81,76138.57,Encerrado
PROC-2026-03785,2018-09-29,2020-08-01,672,SP,Cível - Outros,352765.01,Provável,0.87,307468.37,21145.33,Encerrado
PROC-2026-03786,2019-03-23,2023-11-17,1700,SP,Cível - Outros,462373.57,Provável,0.98,453199.87,56864.39,Encerrado
PROC-2026-03787,2015-02-26,2021-11-18,2457,SP,Cível - Outros,482337.23,Possível,0.37,241168.62,70092.53,Encerrado
PROC-2026-03788,2015-11-26,2017-12-19,754,SP,Cível - Outros,243791.1,Possível,0.48,121895.55,13251.4,Encerrado
PROC-2026-03789,2018-11-20,2023-02-25,1558,SP,Cível - Execução,310306.45,Provável,0.97,302107.47,30110.77,Ativo
PROC-2026-03790,2019-01-31,2020-07-24,540,SP,Cível - Execução,209857.32,Provável,0.85,177514.27,20894.91,Ativo
PROC-2026-03791,2018-10-25,2020-03-14,506,SP,Cível - Outros,432038.63,Possível,0.54,216019.32,19853.54,Encerrado
PROC-2026-03792,2019-03-23,2020-01-02,285,SP,Cível - Outros,404978.4,Possível,0.51,202489.2,12616.02,Encerrado
PROC-2026-03793,2018-12-23,2020-07-06,561,SP,Cível - Outros,381295.44,Provável,0.79,299661.29,32396.22,Encerrado
PROC-2026-03794,2017-08-17,2025-07-08,2882,SP,Cível - Outros,148798.9,Provável,0.87,129117.04,174372.87,Encerrado
PROC-2026-03795,2015-07-03,2019-05-22,1419,SP,Cível - Outros,84091.65,Provável,0.8,67532.22,40226.58,Encerrado
PROC-2026-03796,2015-03-25,2016-01-07,288,SP,Cível - Execução,384903.2,Possível,0.45,192451.6,9147.18,Ativo
PROC-2026-03797,2019-05-23,2022-07-18,1152,SP,Cível - Outros,421568.55,Provável,0.8,339039.44,31394.16,Encerrado
PROC-2026-03798,2017-10-15,2020-03-17,884,SP,Cível - Execução,266615.86,Provável,0.82,217322.46,54234.16,Encerrado
PROC-2026-03799,2019-07-16,2021-04-06,630,SP,Cível - Execução,477114.38,Provável,0.89,423020.7,29212.04,Ativo
PROC-2026-03800,2017-11-27,2018-05-11,165,SP,Cível - Outros,479150.79,Provável,0.99,474455.46,6747.32,Encerrado
PROC-2026-03801,2016-08-31,2022-03-09,2016,SP,Cível - Execução,478278.26,Possível,0.64,239139.13,108890.46,Ativo
PROC-2026-03802,2019-04-16,2020-04-28,378,SP,Cível - Outros,228526.26,Provável,0.92,210009.56,11486.57,Ativo
PROC-2026-03803,2018-04-03,2024-05-03,2222,SP,Cível - Execução,466698.34,Provável,0.87,406709.71,121215.63,Encerrado
PROC-2026-03804,2019-04-04,2020-02-18,320,SP,Cível - Outros,27465.33,Possível,0.36,13732.67,12973.4,Encerrado
PROC-2026-03805,2016-02-07,2022-04-28,2272,SP,Cível - Outros,285849.74,Provável,0.88,252762.83,75472.09,Ativo
PROC-2026-03806,2019-11-01,2024-07-26,1729,SP,Cível - Execução,462839.06,Possível,0.67,231419.53,57788.88,Ativo
PROC-2026-03807,2015-10-04,2021-12-05,2254,SP,Cível - Outros,473648.53,Possível,0.59,236824.27,94327.32,Ativo
PROC-2026-03808,2019-04-01,2030-12-29,4290,SP,Cível - Outros,327337.02,Provável,0.73,237915.0,202675.2,Ativo
PROC-2026-03809,2017-10-01,2018-06-13,255,SP,Cível - Outros,273654.4,Possível,0.34,136827.2,9047.34,Encerrado
PROC-2026-03810,2016-11-12,2020-02-15,1190,SP,Cível - Outros,100845.35,Provável,0.73,73873.89,39240.5,Ativo
PROC-2026-03811,2015-06-05,2032-02-23,6107,SP,Cível - Outros,395263.44,Possível,0.56,197631.72,176004.02,Ativo
PROC-2026-03812,2017-08-19,2018-08-06,352,SP,Cível - Execução,262124.13,Provável,0.93,243235.78,11790.21,Encerrado
PROC-2026-03813,2016-11-25,2017-12-10,380,SP,Cível - Execução,233784.39,Provável,0.95,223171.21,24395.63,Ativo
PROC-2026-03814,2016-12-05,2019-12-26,1116,SP,Cível - Outros,351470.06,Possível,0.58,175735.03,67382.13,Encerrado
PROC-2026-03815,2016-02-15,2021-01-05,1786,SP,Cível - Execução,132791.62,Provável,1.0,132470.82,59281.75,Encerrado
PROC-2026-03816,2015-06-23,2023-03-15,2822,SP,Cível - Execução,98890.06,Provável,0.8,78896.01,132330.96,Encerrado
PROC-2026-03817,2017-03-30,2022-01-03,1740,SP,Cível - Outros,66728.4,Provável,0.72,48080.6,32151.05,Ativo
PROC-2026-03818,2018-08-24,2025-10-13,2607,SP,Cível - Outros,321142.79,Provável,0.98,315413.27,141434.29,Encerrado
PROC-2026-03819,2016-11-28,2019-12-05,1102,SP,Cível - Execução,330598.42,Provável,0.91,301815.71,68194.9,Ativo
PROC-2026-03820,2016-08-21,2020-03-13,1300,SP,Cível - Indenizatória,290264.63,Provável,0.88,255232.3,59733.48,Encerrado
PROC-2026-03821,2018-03-02,2022-01-21,1421,SP,Cível - Execução,382737.48,Provável,0.71,271855.58,49509.89,Encerrado
PROC-2026-03822,2015-12-02,2016-09-15,288,SP,Cível - Execução,38973.71,Provável,0.81,31447.7,8127.96,Encerrado
PROC-2026-03823,2019-02-05,2025-12-18,2508,SP,Cível - Outros,102512.17,Provável,0.82,83980.45,66280.95,Encerrado
PROC-2026-03824,2015-01-20,2019-01-29,1470,SP,Cível - Outros,160907.57,Provável,0.84,134548.21,96546.43,Encerrado
PROC-2026-03825,2015-06-12,2015-12-05,176,SP,Cível - Outros,362344.62,Possível,0.63,181172.31,7893.54,Encerrado
PROC-2026-03826,2017-07-04,2021-09-21,1540,SP,Cível - Indenizatória,182924.2,Provável,0.84,152939.14,31345.56,Encerrado
PROC-2026-03827,2018-03-15,2024-10-09,2400,SP,Cível - Indenizatória,64397.09,Provável,0.76,49159.69,104701.36,Encerrado
PROC-2026-03828,2019-01-14,2027-04-12,3010,SP,Cível - Outros,322520.99,Provável,0.78,250053.73,132573.92,Ativo
PROC-2026-03829,2017-12-10,2022-01-03,1485,SP,Cível - Execução,93823.9,Possível,0.36,46911.95,87351.71,Ativo
PROC-2026-03830,2017-04-03,2019-01-14,651,SP,Cível - Outros,6852.86,Provável,0.75,5169.62,29833.94,Ativo
PROC-2026-03831,2017-03-18,2020-10-22,1314,SP,Cível - Indenizatória,368061.41,Provável,0.79,290122.34,72703.34,Ativo
PROC-2026-03832,2018-03-29,2020-10-20,936,SP,Cível - Outros,208242.42,Provável,0.96,200747.96,41162.45,Ativo
PROC-2026-03833,2016-01-02,2017-09-03,610,SP,Cível - Execução,196817.38,Provável,0.87,170420.19,22774.55,Encerrado
PROC-2026-03834,2015-02-08,2017-07-26,899,SP,Cível - Outros,130317.68,Provável,0.76,99149.68,21776.08,Encerrado
PROC-2026-03835,2017-09-05,2021-11-23,1540,SP,Cível - Indenizatória,399352.87,Provável,0.76,304927.42,45461.27,Encerrado
PROC-2026-03836,2017-04-19,2019-04-29,740,SP,Cível - Execução,369346.8,Possível,0.34,184673.4,16262.32,Ativo
PROC-2026-03837,2018-10-11,2023-08-22,1776,SP,Cível - Execução,254398.57,Provável,0.83,210918.54,47070.24,Encerrado
PROC-2026-03838,2018-09-29,2022-07-16,1386,SP,Cível - Execução,218870.33,Possível,0.4,109435.16,53800.88,Ativo
PROC-2026-03839,2016-07-18,2017-12-10,510,SP,Cível - Execução,103027.95,Possível,0.32,51513.97,27744.31,Ativo
PROC-2026-03840,2016-10-30,2021-12-28,1885,SP,Cível - Outros,140778.83,Possível,0.56,70389.42,32488.82,Ativo
PROC-2026-03841,2015-08-23,2017-11-03,803,SP,Cível - Outros,432033.67,Provável,0.77,334612.03,44440.53,Encerrado
PROC-2026-03842,2017-06-16,2019-04-19,672,SP,Cível - Outros,347885.2,Possível,0.35,173942.6,23083.83,Encerrado
PROC-2026-03843,2015-07-09,2018-03-25,990,SP,Cível - Execução,333550.97,Possível,0.39,166775.48,40031.58,Ativo
PROC-2026-03844,2015-07-25,2020-11-07,1932,SP,Cível - Indenizatória,179511.92,Provável,0.8,144357.49,54726.22,Encerrado
PROC-2026-03845,2019-06-06,2021-10-13,860,SP,Cível - Execução,185077.23,Provável,0.78,145066.62,15639.28,Ativo
PROC-2026-03846,2017-02-14,2022-02-18,1830,SP,Cível - Outros,229519.57,Provável,0.92,210076.0,68099.64,Encerrado
PROC-2026-03847,2019-11-25,2025-10-14,2150,SP,Cível - Execução,360696.16,Provável,0.85,305283.78,124231.38,Ativo
PROC-2026-03848,2016-03-07,2023-06-11,2652,SP,Cível - Execução,58408.71,Provável,0.94,54629.9,92014.88,Ativo
PROC-2026-03849,2018-02-11,2020-03-26,774,SP,Cível - Execução,441645.03,Provável,0.7,309839.71,51090.14,Encerrado
PROC-2026-03850,2018-05-23,2024-03-13,2121,SP,Cível - Execução,7737.09,Possível,0.55,3868.55,117638.29,Ativo
PROC-2026-03851,2019-08-02,2024-02-22,1665,SP,Cível - Execução,383514.33,Provável,0.89,339658.04,32141.79,Ativo
PROC-2026-03852,2017-01-29,2021-01-25,1457,SP,Cível - Outros,316222.4,Provável,0.72,227800.78,60613.68,Ativo
PROC-2026-03853,2019-03-23,2025-02-17,2158,SP,Cível - Execução,402565.21,Provável,0.8,322695.33,141528.84,Ativo
PROC-2026-03854,2018-07-26,2020-01-02,525,SP,Cível - Outros,269910.27,Provável,0.9,241903.23,13459.07,Ativo
PROC-2026-03855,2015-12-17,2021-06-14,2006,SP,Cível - Execução,474159.08,Provável,0.98,463164.99,95164.35,Encerrado
PROC-2026-03856,2015-12-30,2019-07-14,1292,SP,Cível - Execução,204424.63,Provável,0.96,195902.78,45285.18,Encerrado
PROC-2026-03857,2015-07-01,2018-07-12,1107,SP,Cível - Execução,80425.78,Provável,0.73,58685.02,46962.37,Ativo
PROC-2026-03858,2017-02-14,2019-11-10,999,SP,Cível - Outros,430643.64,Provável,0.71,303920.74,54952.71,Ativo
PROC-2026-03859,2017-06-11,2018-08-25,440,SP,Cível - Outros,404477.07,Provável,0.95,382851.61,15399.57,Encerrado
PROC-2026-03860,2018-03-03,2020-12-04,1007,SP,Cível - Execução,381151.69,Provável,0.98,374770.78,44066.04,Encerrado
PROC-2026-03861,2017-09-06,2018-03-05,180,SP,Cível - Outros,105877.39,Possível,0.39,52938.7,3199.38,Encerrado
PROC-2026-03862,2015-01-20,2021-11-08,2484,SP,Cível - Outros,197782.09,Possível,0.43,98891.05,99044.18,Ativo
PROC-2026-03863,2016-10-03,2021-02-18,1599,SP,Cível - Indenizatória,168456.28,Provável,0.84,140954.2,102274.79,Encerrado
PROC-2026-03864,2017-01-17,2019-02-04,748,SP,Cível - Outros,112384.65,Possível,0.44,56192.32,21461.48,Encerrado
PROC-2026-03865,2019-06-08,2030-04-06,3955,SP,Cível - Execução,146235.27,Provável,0.84,122777.22,189492.54,Encerrado
PROC-2026-03866,2015-07-19,2020-01-07,1633,SP,Cível - Outros,33622.42,Provável,0.87,29161.92,98315.15,Ativo
PROC-2026-03867,2016-01-22,2021-07-03,1989,SP,Cível - Outros,196254.91,Possível,0.36,98127.45,58605.83,Encerrado
PROC-2026-03868,2017-08-26,2020-11-04,1166,SP,Cível - Execução,223068.68,Provável,0.79,176754.11,24313.24,Ativo
PROC-2026-03869,2015-07-09,2016-05-26,322,SP,Cível - Outros,359867.02,Possível,0.57,179933.51,9675.0,Encerrado
PROC-2026-03870,2016-05-14,2018-06-01,748,SP,Cível - Indenizatória,87052.71,Provável,0.82,71430.54,37061.26,Ativo
PROC-2026-03871,2019-04-11,2021-02-21,682,SP,Cível - Execução,385592.03,Possível,0.53,192796.02,25641.52,Ativo
PROC-2026-03872,2017-12-23,2022-04-07,1566,SP,Cível - Execução,19768.46,Provável,0.95,18805.64,85667.58,Encerrado
PROC-2026-03873,2015-09-30,2016-05-17,230,SP,Cível - Execução,59968.25,Provável,0.98,58941.13,11523.55,Ativo
PROC-2026-03874,2019-04-17,2023-07-29,1564,SP,Cível - Indenizatória,24292.37,Provável,0.85,20603.84,93036.22,Encerrado
PROC-2026-03875,2018-12-10,2021-12-02,1088,SP,Cível - Outros,300592.39,Provável,0.79,237991.93,39818.27,Encerrado
PROC-2026-03876,2018-10-01,2023-12-10,1896,SP,Cível - Execução,309808.59,Provável,0.96,296835.91,59541.46,Encerrado
PROC-2026-03877,2017-12-19,2020-01-28,770,SP,Cível - Execução,495209.9,Provável,0.75,369209.07,19564.31,Ativo
PROC-2026-03878,2016-06-10,2022-02-11,2072,SP,Cível - Execução,82297.5,Provável,0.95,78438.1,84498.91,Encerrado
PROC-2026-03879,2018-11-24,2022-03-08,1200,SP,Cível - Indenizatória,283968.29,Provável,0.82,231818.26,31897.36,Encerrado
PROC-2026-03880,2017-06-01,2021-10-16,1598,SP,Cível - Execução,155410.59,Provável,0.99,154374.35,37135.0,Encerrado
PROC-2026-03881,2019-05-21,2029-03-18,3589,SP,Cível - Execução,439855.62,Possível,0.55,219927.81,230762.95,Ativo
PROC-2026-03882,2019-05-13,2021-07-05,784,SP,Cível - Execução,82013.64,Provável,0.72,58888.37,51188.26,Encerrado
PROC-2026-03883,2019-07-16,2029-02-11,3498,SP,Cível - Execução,352275.73,Provável,0.73,257726.0,168309.69,Ativo
PROC-2026-03884,2016-08-21,2022-03-18,2035,SP,Cível - Outros,77406.37,Possível,0.63,38703.18,51939.66,Encerrado
PROC-2026-03885,2018-04-12,2020-04-25,744,SP,Cível - Execução,129688.68,Possível,0.6,64844.34,46486.52,Encerrado
PROC-2026-03886,2016-04-25,2021-01-17,1728,SP,Cível - Execução,159625.14,Provável,0.79,126362.92,54502.69,Encerrado
PROC-2026-03887,2016-03-31,2020-02-03,1404,SP,Cível - Outros,56454.43,Provável,0.99,55676.44,45770.59,Ativo
PROC-2026-03888,2015-05-30,2016-02-27,273,SP,Cível - Outros,377230.91,Possível,0.3,188615.45,13939.34,Encerrado
PROC-2026-03889,2018-02-06,2020-07-27,902,SP,Cível - Execução,348196.6,Provável,0.75,260867.07,59529.48,Encerrado
PROC-2026-03890,2018-07-26,2024-12-26,2345,SP,Cível - Execução,40570.29,Provável,0.71,28970.35,42946.52,Encerrado
PROC-2026-03891,2016-03-12,2019-08-22,1258,SP,Cível - Execução,257277.67,Possível,0.39,128638.84,49742.3,Encerrado
PROC-2026-03892,2018-05-30,2023-09-05,1924,SP,Cível - Indenizatória,295221.11,Provável,0.81,237983.2,104408.54,Encerrado
PROC-2026-03893,2017-08-18,2020-12-24,1224,SP,Cível - Execução,465512.04,Provável,0.74,343908.76,35096.15,Ativo
PROC-2026-03894,2018-11-18,2022-12-09,1482,SP,Cível - Outros,410504.87,Provável,0.87,355771.65,28893.58,Ativo
PROC-2026-03895,2018-01-09,2019-11-07,667,SP,Cível - Outros,74022.15,Provável,0.9,66795.54,16656.96,Ativo
PROC-2026-03896,2019-02-18,2023-11-20,1736,SP,Cível - Execução,472302.17,Provável,0.82,388834.99,67267.64,Encerrado
PROC-2026-03897,2019-02-07,2021-07-22,896,SP,Cível - Indenizatória,250513.14,Provável,0.89,222792.88,19911.82,Encerrado
PROC-2026-03898,2016-07-22,2036-05-02,7224,SP,Cível - Execução,108059.85,Provável,0.9,97688.87,351537.95,Encerrado
PROC-2026-03899,2016-06-19,2019-11-11,1240,SP,Cível - Execução,6623.68,Provável,0.87,5788.66,37665.23,Encerrado
PROC-2026-03900,2016-11-16,2020-11-17,1462,SP,Cível - Outros,24931.6,Possível,0.32,12465.8,57024.61,Encerrado
PROC-2026-03901,2018-04-18,2026-09-23,3080,SP,Cível - Execução,42317.48,Provável,0.83,35118.23,128976.28,Encerrado
PROC-2026-03902,2017-02-04,2017-12-21,320,SP,Cível - Outros,243070.41,Provável,0.93,226128.46,20714.28,Ativo
PROC-2026-03903,2016-01-14,2018-08-17,946,SP,Cível - Outros,424159.34,Provável,0.82,349307.39,31579.11,Encerrado
PROC-2026-03904,2015-03-24,2016-01-26,308,SP,Cível - Execução,431880.17,Provável,0.98,424511.4,15700.16,Ativo
PROC-2026-03905,2018-06-25,2023-10-15,1938,SP,Cível - Execução,207539.37,Possível,0.47,103769.69,120184.4,Ativo
PROC-2026-03906,2019-07-07,2023-04-14,1377,SP,Cível - Execução,376564.95,Provável,0.94,354575.59,61099.64,Encerrado
PROC-2026-03907,2018-07-02,2024-12-09,2352,SP,Cível - Execução,16560.06,Provável,0.78,12996.25,147254.12,Encerrado
PROC-2026-03908,2016-03-13,2018-07-13,852,SP,Cível - Execução,237769.63,Provável,0.74,176973.41,46206.41,Encerrado
PROC-2026-03909,2019-03-06,2022-08-02,1245,SP,Cível - Outros,343228.17,Provável,0.77,265417.53,39609.87,Encerrado
PROC-2026-03910,2018-05-14,2021-08-25,1199,SP,Cível - Execução,214677.48,Provável,0.78,167009.92,27871.26,Ativo
PROC-2026-03911,2016-03-16,2028-01-05,4312,SP,Cível - Outros,220344.21,Provável,0.9,197567.61,278897.13,Ativo
PROC-2026-03912,2017-11-10,2028-08-21,3937,SP,Cível - Execução,489697.32,Possível,0.47,244848.66,119614.53,Encerrado
PROC-2026-03913,2016-11-20,2021-11-30,1836,SP,Cível - Execução,256181.44,Provável,0.74,188941.82,81066.57,Encerrado
PROC-2026-03914,2019-07-07,2038-03-14,6825,SP,Cível - Execução,137469.92,Provável,0.85,116873.38,209195.0,Encerrado
PROC-2026-03915,2015-04-22,2016-07-27,462,SP,Cível - Execução,487494.7,Provável,0.9,438480.41,28125.42,Encerrado
PROC-2026-03916,2015-12-07,2024-06-30,3128,SP,Cível - Execução,162589.2,Provável,0.78,126181.93,117895.9,Encerrado
PROC-2026-03917,2015-02-06,2018-06-25,1235,SP,Cível - Execução,312031.59,Provável,0.77,241420.86,75468.49,Encerrado
PROC-2026-03918,2015-11-01,2018-09-30,1064,SP,Cível - Execução,375602.16,Provável,0.71,264937.47,54338.36,Ativo
PROC-2026-03919,2016-04-12,2023-10-03,2730,SP,Cível - Outros,179044.84,Possível,0.39,89522.42,178132.05,Encerrado
PROC-2026-03920,2018-06-16,2023-04-18,1767,SP,Cível - Execução,156158.71,Possível,0.63,78079.36,98691.84,Encerrado
PROC-2026-03921,2016-03-26,2024-06-14,3002,SP,Cível - Indenizatória,8513.18,Provável,0.82,6988.95,168666.54,Ativo
PROC-2026-03922,2019-07-26,2023-12-20,1608,SP,Cível - Outros,13136.25,Provável,0.95,12479.75,103815.23,Ativo
PROC-2026-03923,2016-12-27,2024-05-25,2706,SP,Cível - Outros,78265.17,Provável,0.74,57666.92,164398.95,Ativo
PROC-2026-03924,2015-03-24,2016-05-17,420,SP,Cível - Execução,339954.43,Possível,0.52,169977.22,20870.33,Ativo
PROC-2026-03925,2016-03-01,2019-03-10,1104,SP,Cível - Outros,403440.57,Possível,0.65,201720.29,71458.33,Ativo
PROC-2026-03926,2019-07-17,2028-07-05,3276,SP,Cível - Execução,303420.47,Possível,0.64,151710.24,98523.45,Ativo
PROC-2026-03927,2017-10-18,2019-01-21,460,SP,Cível - Execução,274622.23,Provável,0.79,216429.09,15676.13,Ativo
PROC-2026-03928,2018-09-07,2031-12-04,4836,SP,Cível - Execução,404295.08,Provável,0.98,396458.42,96532.93,Encerrado
PROC-2026-03929,2019-01-17,2025-01-09,2184,SP,Cível - Outros,483345.06,Possível,0.48,241672.53,67812.82,Ativo
PROC-2026-03930,2015-12-27,2019-03-29,1188,SP,Cível - Execução,219084.66,Provável,0.98,214232.16,73377.0,Encerrado
PROC-2026-03931,2016-06-04,2018-09-18,836,SP,Cível - Outros,80683.3,Provável,0.93,75003.56,52596.77,Encerrado
PROC-2026-03932,2017-01-30,2025-10-03,3168,SP,Cível - Outros,289091.49,Provável,0.85,245942.0,152186.78,Encerrado
PROC-2026-03933,2018-07-30,2021-07-22,1088,SP,Cível - Execução,366511.08,Provável,0.84,306242.39,44540.62,Ativo
PROC-2026-03934,2018-01-20,2042-02-11,8788,SP,Cível - Execução,496225.42,Provável,1.0,495219.35,504704.9,Ativo
PROC-2026-03935,2017-08-24,2032-07-01,5425,SP,Cível - Outros,409017.82,Provável,0.84,343313.88,217070.8,Ativo
PROC-2026-03936,2018-05-25,2024-09-22,2312,SP,Cível - Outros,209861.16,Provável,0.75,156498.17,144518.98,Encerrado
PROC-2026-03937,2019-11-16,2022-10-31,1080,SP,Cível - Execução,112730.35,Provável,0.7,79411.96,29543.97,Encerrado
PROC-2026-03938,2019-11-29,2022-09-14,1020,SP,Cível - Execução,70389.3,Possível,0.57,35194.65,36174.62,Encerrado
PROC-2026-03939,2015-04-05,2019-07-04,1551,SP,Cível - Outros,245187.81,Provável,0.8,195571.13,57126.42,Ativo
PROC-2026-03940,2016-12-27,2019-03-06,799,SP,Cível - Outros,54701.51,Possível,0.35,27350.75,39774.18,Encerrado
PROC-2026-03941,2018-08-31,2023-02-18,1632,SP,Cível - Outros,405476.26,Provável,0.83,335285.14,106650.0,Ativo
PROC-2026-03942,2015-11-28,2017-08-19,630,SP,Cível - Outros,361808.4,Provável,0.79,284652.62,31817.58,Encerrado
PROC-2026-03943,2016-03-04,2027-02-11,3996,SP,Cível - Execução,261901.27,Provável,0.94,246826.49,124056.99,Ativo
PROC-2026-03944,2018-10-13,2022-10-08,1456,SP,Cível - Outros,19419.41,Provável,0.82,15845.82,59816.79,Encerrado
PROC-2026-03945,2016-02-09,2018-12-07,1032,SP,Cível - Execução,487866.24,Provável,0.86,418738.83,28846.89,Encerrado
PROC-2026-03946,2015-08-10,2020-02-25,1660,SP,Cível - Execução,485818.72,Provável,0.86,416682.23,75772.88,Encerrado
PROC-2026-03947,2016-05-25,2018-08-28,825,SP,Cível - Execução,184373.05,Possível,0.5,92186.53,34877.92,Encerrado
PROC-2026-03948,2016-03-26,2019-12-21,1365,SP,Cível - Outros,172402.58,Provável,0.99,171151.5,27269.33,Ativo
PROC-2026-03949,2017-02-21,2022-03-27,1860,SP,Cível - Outros,257752.08,Provável,0.9,232193.07,31493.66,Ativo
